product_name,category,state,location_zone,date,mrp,discount_applied,discounted_price,units_sold
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-2,2025-07-12,120.0,0.0,120.0,23
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-2,2025-06-15,120.0,15.0,102.0,24
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-2,2025-07-11,120.0,0.0,120.0,8
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-2,2025-07-05,120.0,0.0,120.0,18
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-2,2025-07-08,120.0,0.0,120.0,25
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-2,2025-07-10,120.0,15.0,102.0,33
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-26,120.0,5.0,114.0,31
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-07-03,120.0,0.0,120.0,14
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-07-05,120.0,10.0,108.0,33
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-07-10,120.0,15.0,102.0,7
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-28,120.0,20.0,96.0,15
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-07-01,120.0,5.0,114.0,27
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-07-08,120.0,15.0,102.0,36
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-27,120.0,0.0,120.0,24
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-22,120.0,0.0,120.0,19
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-17,120.0,10.0,108.0,16
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-21,120.0,0.0,120.0,21
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-07-07,120.0,5.0,114.0,5
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-20,120.0,20.0,96.0,29
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-23,120.0,15.0,102.0,37
Fresh Red Apples 1kg,fresh fruits,Tamil Nadu,Tier-3,2025-06-23,120.0,0.0,120.0,18
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-18,120.0,0.0,120.0,9
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-27,120.0,5.0,114.0,25
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-26,120.0,15.0,102.0,36
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-24,120.0,5.0,114.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-22,120.0,15.0,102.0,15
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-19,120.0,15.0,102.0,20
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-28,120.0,10.0,108.0,25
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-17,120.0,15.0,102.0,18
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-17,120.0,0.0,120.0,23
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-17,120.0,10.0,108.0,9
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-29,120.0,15.0,102.0,23
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-27,120.0,5.0,114.0,19
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-17,120.0,0.0,120.0,9
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-21,120.0,10.0,108.0,31
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-18,120.0,0.0,120.0,12
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-25,120.0,20.0,96.0,30
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-29,120.0,5.0,114.0,29
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-22,120.0,5.0,114.0,31
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-17,120.0,15.0,102.0,16
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-1,2025-05-27,120.0,15.0,102.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-19,120.0,10.0,108.0,22
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-19,120.0,15.0,102.0,24
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-24,120.0,0.0,120.0,28
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-22,120.0,0.0,120.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-26,120.0,5.0,114.0,20
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-18,120.0,10.0,108.0,21
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-16,120.0,10.0,108.0,9
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-24,120.0,5.0,114.0,22
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-18,120.0,15.0,102.0,15
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-20,120.0,5.0,114.0,20
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-19,120.0,10.0,108.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-16,120.0,20.0,96.0,26
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-13,120.0,5.0,114.0,15
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-19,120.0,5.0,114.0,7
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-27,120.0,10.0,108.0,20
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-26,120.0,5.0,114.0,8
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-24,120.0,0.0,120.0,10
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-15,120.0,10.0,108.0,26
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-19,120.0,10.0,108.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-20,120.0,15.0,102.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-21,120.0,5.0,114.0,12
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-25,120.0,10.0,108.0,32
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-27,120.0,5.0,114.0,26
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-21,120.0,0.0,120.0,10
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-26,120.0,0.0,120.0,24
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-28,120.0,0.0,120.0,14
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-17,120.0,5.0,114.0,16
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-20,120.0,15.0,102.0,6
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-19,120.0,10.0,108.0,25
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-2,2025-05-24,120.0,10.0,108.0,9
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-07,120.0,10.0,108.0,12
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-20,120.0,0.0,120.0,9
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-06-24,120.0,0.0,120.0,5
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-13,120.0,10.0,108.0,30
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-13,120.0,0.0,120.0,17
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-19,120.0,5.0,114.0,13
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-06-29,120.0,10.0,108.0,22
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-16,120.0,15.0,102.0,13
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-17,120.0,5.0,114.0,26
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-06-24,120.0,15.0,102.0,6
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-18,120.0,20.0,96.0,32
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-01,120.0,5.0,114.0,23
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-16,120.0,0.0,120.0,16
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-05,120.0,15.0,102.0,33
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-06-25,120.0,0.0,120.0,12
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-14,120.0,15.0,102.0,37
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-01,120.0,15.0,102.0,20
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-06-27,120.0,0.0,120.0,23
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-01,120.0,5.0,114.0,18
Fresh Red Apples 1kg,fresh fruits,West Bengal,Tier-3,2025-07-07,120.0,5.0,114.0,17
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-12,120.0,0.0,120.0,7
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-21,120.0,10.0,108.0,26
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-28,120.0,5.0,114.0,23
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-19,120.0,0.0,120.0,5
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-19,120.0,0.0,120.0,5
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-26,120.0,0.0,120.0,26
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-08,120.0,10.0,108.0,28
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-10,120.0,10.0,108.0,16
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-13,120.0,15.0,102.0,29
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-16,120.0,0.0,120.0,24
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-19,120.0,15.0,102.0,26
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-07-01,120.0,10.0,108.0,22
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-14,120.0,5.0,114.0,25
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-30,120.0,0.0,120.0,19
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-13,120.0,5.0,114.0,28
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-12,120.0,10.0,108.0,27
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-24,120.0,0.0,120.0,7
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-17,120.0,5.0,114.0,8
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-10,120.0,5.0,114.0,19
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-22,120.0,5.0,114.0,19
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-15,120.0,0.0,120.0,10
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-10,120.0,15.0,102.0,20
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-30,120.0,20.0,96.0,32
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-20,120.0,15.0,102.0,13
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-1,2025-06-17,120.0,5.0,114.0,20
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-09,120.0,0.0,120.0,25
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-23,120.0,15.0,102.0,29
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-17,120.0,15.0,102.0,14
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-19,120.0,5.0,114.0,8
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-21,120.0,5.0,114.0,31
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-07,120.0,0.0,120.0,25
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-15,120.0,10.0,108.0,19
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-23,120.0,15.0,102.0,16
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-17,120.0,20.0,96.0,26
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-07,120.0,0.0,120.0,15
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-08,120.0,5.0,114.0,28
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-24,120.0,0.0,120.0,22
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-19,120.0,10.0,108.0,13
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-11,120.0,5.0,114.0,9
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-2,2025-05-18,120.0,20.0,96.0,15
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-16,120.0,10.0,108.0,13
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-11,120.0,10.0,108.0,10
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-19,120.0,5.0,114.0,7
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-22,120.0,0.0,120.0,6
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-18,120.0,5.0,114.0,15
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-13,120.0,5.0,114.0,5
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-19,120.0,0.0,120.0,6
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-11,120.0,5.0,114.0,30
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-12,120.0,10.0,108.0,30
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-20,120.0,5.0,114.0,7
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-13,120.0,5.0,114.0,29
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-20,120.0,0.0,120.0,21
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-18,120.0,5.0,114.0,31
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-12,120.0,20.0,96.0,19
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-15,120.0,0.0,120.0,15
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-19,120.0,5.0,114.0,22
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-16,120.0,5.0,114.0,14
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-20,120.0,10.0,108.0,16
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-16,120.0,5.0,114.0,16
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-20,120.0,5.0,114.0,29
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-22,120.0,0.0,120.0,12
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-21,120.0,0.0,120.0,16
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-14,120.0,0.0,120.0,10
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-19,120.0,0.0,120.0,19
Fresh Red Apples 1kg,fresh fruits,Gujarat,Tier-3,2025-05-12,120.0,0.0,120.0,8
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-11,120.0,5.0,114.0,19
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-21,120.0,5.0,114.0,19
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-12,120.0,5.0,114.0,13
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-16,120.0,0.0,120.0,24
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-13,120.0,5.0,114.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-17,120.0,10.0,108.0,8
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-10,120.0,15.0,102.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-06,120.0,10.0,108.0,28
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-20,120.0,0.0,120.0,26
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-05,120.0,0.0,120.0,25
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-17,120.0,0.0,120.0,18
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-17,120.0,5.0,114.0,30
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-11,120.0,5.0,114.0,8
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-06,120.0,0.0,120.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-07,120.0,10.0,108.0,33
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-13,120.0,15.0,102.0,23
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-06,120.0,5.0,114.0,15
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-11,120.0,0.0,120.0,24
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-06,120.0,5.0,114.0,14
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-13,120.0,20.0,96.0,33
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-06,120.0,0.0,120.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-20,120.0,0.0,120.0,28
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-13,120.0,5.0,114.0,17
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-19,120.0,5.0,114.0,23
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-12,120.0,20.0,96.0,22
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-07,120.0,5.0,114.0,22
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-17,120.0,15.0,102.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-07,120.0,15.0,102.0,7
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-05,120.0,0.0,120.0,14
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-1,2025-06-17,120.0,0.0,120.0,28
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-09,120.0,5.0,114.0,7
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-08-03,120.0,0.0,120.0,10
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-06-28,120.0,10.0,108.0,33
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-08-08,120.0,5.0,114.0,28
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-06-29,120.0,0.0,120.0,14
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-08-03,120.0,5.0,114.0,31
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-13,120.0,5.0,114.0,29
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-30,120.0,10.0,108.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-25,120.0,0.0,120.0,29
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-11,120.0,5.0,114.0,17
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-16,120.0,15.0,102.0,13
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-23,120.0,10.0,108.0,31
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-06-30,120.0,0.0,120.0,12
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-29,120.0,0.0,120.0,27
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-27,120.0,0.0,120.0,27
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-13,120.0,20.0,96.0,26
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-04,120.0,10.0,108.0,10
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-17,120.0,10.0,108.0,15
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-15,120.0,0.0,120.0,8
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-08-02,120.0,10.0,108.0,32
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-06-30,120.0,15.0,102.0,31
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-19,120.0,0.0,120.0,28
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-06-25,120.0,10.0,108.0,8
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-11,120.0,10.0,108.0,10
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-2,2025-07-03,120.0,5.0,114.0,5
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-17,120.0,10.0,108.0,30
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-24,120.0,10.0,108.0,19
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-18,120.0,0.0,120.0,9
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-19,120.0,10.0,108.0,18
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-21,120.0,15.0,102.0,16
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-19,120.0,15.0,102.0,20
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-23,120.0,5.0,114.0,7
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-22,120.0,0.0,120.0,27
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-18,120.0,5.0,114.0,31
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-23,120.0,10.0,108.0,31
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-20,120.0,15.0,102.0,18
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-26,120.0,5.0,114.0,9
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-26,120.0,10.0,108.0,33
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-18,120.0,0.0,120.0,16
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-22,120.0,0.0,120.0,16
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-29,120.0,0.0,120.0,9
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-20,120.0,0.0,120.0,5
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-16,120.0,5.0,114.0,25
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-28,120.0,5.0,114.0,11
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-20,120.0,0.0,120.0,13
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-20,120.0,5.0,114.0,27
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-19,120.0,5.0,114.0,7
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-29,120.0,15.0,102.0,31
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-25,120.0,15.0,102.0,6
Fresh Red Apples 1kg,fresh fruits,Rajasthan,Tier-3,2025-06-18,120.0,0.0,120.0,22
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-09,120.0,15.0,102.0,15
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-06-27,120.0,15.0,102.0,6
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-01,120.0,15.0,102.0,29
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-06-29,120.0,5.0,114.0,17
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-04,120.0,5.0,114.0,11
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-06,120.0,10.0,108.0,24
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-05,120.0,10.0,108.0,31
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-05,120.0,5.0,114.0,16
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-07,120.0,10.0,108.0,32
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-08,120.0,5.0,114.0,17
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-06-28,120.0,10.0,108.0,34
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-08,120.0,5.0,114.0,20
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-04,120.0,0.0,120.0,7
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-10,120.0,0.0,120.0,11
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-03,120.0,10.0,108.0,20
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-03,120.0,15.0,102.0,16
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-02,120.0,10.0,108.0,14
Fresh Red Apples 1kg,fresh fruits,Uttar Pradesh,Tier-1,2025-07-08,120.0,15.0,102.0,27
